id,alive,request,resolve,url,subdomain,level,cname,ip,public,cdn,port,status,reason,title,banner,cidr,asn,org,addr,isp,source
22,0,0,1,http://my.sdju.edu.cn,my.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='my.sdju.edu.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x109df50d0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))""),)",,,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,IP138Query
23,0,0,1,https://my.sdju.edu.cn,my.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='my.sdju.edu.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1092f5eb0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))""),)",,,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,IP138Query
37,1,1,1,https://mylib.sdju.edu.cn,mylib.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,0,443,404,,HTTP Status 404 _ Not Found,,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,QianXunQuery
67,1,1,1,http://mylib.sdju.edu.cn,mylib.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,0,80,404,,HTTP Status 404 _ Not Found,,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,QianXunQuery
33,1,1,1,https://news.sdju.edu.cn,news.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,443,200,OK,_°é_ç½,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,IP138Query
74,1,1,1,http://news.sdju.edu.cn,news.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,80,200,OK,_°é_ç½,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,IP138Query
1,0,0,1,http://ns1.sdju.edu.cn,ns1.sdju.edu.cn,1,"ns1.sdju.edu.cn,ns1.sdju.edu.cn","210.35.68.5,202.96.199.133","1,1",0,80,,"(MaxRetryError(""HTTPConnectionPool(host='ns1.sdju.edu.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x106ee6a30>: Failed to establish a new connection: [Errno 61] Connection refused'))""),)",,,"210.35.68.0/22,202.96.196.0/22","AS4538,AS139220","China Education and Research Network Center,Sichuan Chuanxn IDC","ä¸_ä¸_µ·ä¸_µ·å¸,ä¸_ä¸_µ·ä¸_µ·å¸","___ç½,_µä¿¡",QueryNS
6,1,1,1,https://ns1.sdju.edu.cn,ns1.sdju.edu.cn,1,"ns1.sdju.edu.cn,ns1.sdju.edu.cn","210.35.68.5,202.96.199.133","1,1",1,443,200,OK,ZDNS,,"210.35.68.0/22,202.96.196.0/22","AS4538,AS139220","China Education and Research Network Center,Sichuan Chuanxn IDC","ä¸_ä¸_µ·ä¸_µ·å¸,ä¸_ä¸_µ·ä¸_µ·å¸","___ç½,_µä¿¡",QueryNS
2,0,0,1,http://ns3.sdju.edu.cn,ns3.sdju.edu.cn,1,ns3.sdju.edu.cn,210.35.68.7,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='ns3.sdju.edu.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x106f56df0>: Failed to establish a new connection: [Errno 61] Connection refused'))""),)",,,210.35.68.0/22,AS4538,China Education and Research Network Center,ä¸_ä¸_µ·ä¸_µ·å¸,___ç½,QueryNS
15,1,1,1,https://ns3.sdju.edu.cn,ns3.sdju.edu.cn,1,ns3.sdju.edu.cn,210.35.68.7,1,1,443,200,OK,ZDNS-_»å_,nginx/,210.35.68.0/22,AS4538,China Education and Research Network Center,ä¸_ä¸_µ·ä¸_µ·å¸,___ç½,QueryNS
42,0,1,1,http://oa.sdju.edu.cn,oa.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,0,80,500,Internal Server Error,ç»__èº»½è®¤è_,openresty,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,SiteDossierQuery
56,0,1,1,https://oa.sdju.edu.cn,oa.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,0,443,500,Internal Server Error,ç»__èº»½è®¤è_,openresty,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,SiteDossierQuery
159,0,0,1,https://pop.sdju.edu.cn,pop.sdju.edu.cn,1,popv6hz.qiye.ntes53.netease.com,115.236.119.65,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='pop.sdju.edu.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x10b159880>, 'Connection to pop.sdju.edu.cn timed out. (connect timeout=13)'))""),)",,,115.236.112.0/20,AS58461,No.288 Fu-chun Road,ä¸_æµ_____å·__,_µä¿¡,QianXunQuery
160,0,0,1,http://pop.sdju.edu.cn,pop.sdju.edu.cn,1,popv6hz.qiye.ntes53.netease.com,115.236.119.65,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='pop.sdju.edu.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x1092f5be0>, 'Connection to pop.sdju.edu.cn timed out. (connect timeout=13)'))""),)",,,115.236.112.0/20,AS58461,No.288 Fu-chun Road,ä¸_æµ_____å·__,_µä¿¡,QianXunQuery
153,0,0,1,https://pop3.sdju.edu.cn,pop3.sdju.edu.cn,1,"hwhz.qiye.ntes53.netease.com,hwhz.qiye.ntes53.netease.com","103.129.255.238,103.129.255.237","1,1",0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='pop3.sdju.edu.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x10b12c460>, 'Connection to pop3.sdju.edu.cn timed out. (connect timeout=13)'))""),)",,,"103.129.254.0/23,103.129.254.0/23","AS137263,AS137263","Netease Hong Kong Limited,Netease Hong Kong Limited","ä¸_é¦_¸¯,ä¸_é¦_¸¯","__,__",QianXunQuery
157,0,0,1,http://pop3.sdju.edu.cn,pop3.sdju.edu.cn,1,"hwhz.qiye.ntes53.netease.com,hwhz.qiye.ntes53.netease.com","103.129.255.238,103.129.255.237","1,1",0,80,,"(MaxRetryError(""HTTPConnectionPool(host='pop3.sdju.edu.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x109de4370>, 'Connection to pop3.sdju.edu.cn timed out. (connect timeout=13)'))""),)",,,"103.129.254.0/23,103.129.254.0/23","AS137263,AS137263","Netease Hong Kong Limited,Netease Hong Kong Limited","ä¸_é¦_¸¯,ä¸_é¦_¸¯","__,__",QianXunQuery
100,1,1,1,http://regret.sdju.edu.cn,regret.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,80,200,OK,None,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,AlienVaultQuery
108,1,1,1,https://regret.sdju.edu.cn,regret.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,443,200,OK,None,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,AlienVaultQuery
65,1,1,1,http://res.sdju.edu.cn,res.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,0,80,403,Forbidden,403 Forbidden,Server   ,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,QianXunQuery
68,1,1,1,https://res.sdju.edu.cn,res.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,0,443,403,Forbidden,403 Forbidden,openresty,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,QianXunQuery
106,1,1,1,https://sd.sdju.edu.cn,sd.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,443,200,OK,None,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,AlienVaultQuery
130,1,1,1,http://sd.sdju.edu.cn,sd.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,80,200,OK,None,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,AlienVaultQuery
116,1,1,1,http://sei.sdju.edu.cn,sei.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,80,200,OK,_µå_ä¿¡æ_å­¦é_,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,BaiduSearch
125,1,1,1,https://sei.sdju.edu.cn,sei.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,443,200,OK,_µå_ä¿¡æ_å­¦é_,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,BaiduSearch
80,1,1,1,http://sjc.sdju.edu.cn,sjc.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,80,200,OK,å®¡èå¤,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,IP138Query
87,1,1,1,https://sjc.sdju.edu.cn,sjc.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,443,200,OK,å®¡èå¤,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,IP138Query
161,0,0,1,https://smtp.sdju.edu.cn,smtp.sdju.edu.cn,1,"hwhz.qiye.ntes53.netease.com,hwhz.qiye.ntes53.netease.com","103.129.255.237,103.129.255.238","1,1",0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='smtp.sdju.edu.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x10b1695b0>, 'Connection to smtp.sdju.edu.cn timed out. (connect timeout=13)'))""),)",,,"103.129.254.0/23,103.129.254.0/23","AS137263,AS137263","Netease Hong Kong Limited,Netease Hong Kong Limited","ä¸_é¦_¸¯,ä¸_é¦_¸¯","__,__",QianXunQuery
162,0,0,1,http://smtp.sdju.edu.cn,smtp.sdju.edu.cn,1,"hwhz.qiye.ntes53.netease.com,hwhz.qiye.ntes53.netease.com","103.129.255.237,103.129.255.238","1,1",0,80,,"(MaxRetryError(""HTTPConnectionPool(host='smtp.sdju.edu.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x1092bea00>, 'Connection to smtp.sdju.edu.cn timed out. (connect timeout=13)'))""),)",,,"103.129.254.0/23,103.129.254.0/23","AS137263,AS137263","Netease Hong Kong Limited,Netease Hong Kong Limited","ä¸_é¦_¸¯,ä¸_é¦_¸¯","__,__",QianXunQuery
77,1,1,1,https://sports.sdju.edu.cn,sports.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,443,200,OK,ä½_____,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,SiteDossierQuery
142,1,1,1,http://sports.sdju.edu.cn,sports.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,80,200,OK,ä½_____,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,SiteDossierQuery
117,1,1,1,https://sxy.sdju.edu.cn,sxy.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,443,200,OK,ä¸_µ·_µæ_å­¦é_ - ___,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,AlienVaultQuery
149,1,1,1,http://sxy.sdju.edu.cn,sxy.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,80,200,OK,ä¸_µ·_µæ_å­¦é_ - ___,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,AlienVaultQuery
11,1,1,1,https://sysxzx.sdju.edu.cn,sysxzx.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,443,200,OK,None,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,IP138Query
109,1,1,1,http://sysxzx.sdju.edu.cn,sysxzx.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,80,200,OK,None,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,IP138Query
75,1,1,1,http://tuanwei.sdju.edu.cn,tuanwei.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,80,200,OK,_¢å,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,SiteDossierQuery
127,1,1,1,https://tuanwei.sdju.edu.cn,tuanwei.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,443,200,OK,_¢å,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,SiteDossierQuery
57,0,1,1,http://ucp.sdju.edu.cn,ucp.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,0,80,500,Internal Server Error,ç»__èº»½è®¤è_,openresty,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,Brute
79,0,1,1,https://ucp.sdju.edu.cn,ucp.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,0,443,500,Internal Server Error,ç»__èº»½è®¤è_,openresty,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,Brute
47,1,1,1,https://visitor.sdju.edu.cn,visitor.sdju.edu.cn,1,visitor.sdju.edu.cn,101.230.228.86,1,1,443,200,OK,Welcome to nginx!,nginx/1.20.2,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,Brute
169,0,0,1,http://visitor.sdju.edu.cn,visitor.sdju.edu.cn,1,visitor.sdju.edu.cn,101.230.228.86,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='visitor.sdju.edu.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x10bbe7bb0>, 'Connection to visitor.sdju.edu.cn timed out. (connect timeout=13)'))""),)",,,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,Brute
101,1,1,1,http://visual.sdju.edu.cn,visual.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,80,200,OK,_¾å_ç½__,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,BaiduSearch
104,1,1,1,https://visual.sdju.edu.cn,visual.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,443,200,OK,_¾å_ç½__,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,BaiduSearch
3,1,1,1,http://vpn.sdju.edu.cn,vpn.sdju.edu.cn,1,vpn.sdju.edu.cn,101.230.228.68,1,1,80,200,OK,'\n\n\n\n\n\n\n\n\r\nYour browser does not support JavaScript (or it is blocked). Please check your browser settings and make sure it supports JavaScript.\r\n\n\n\n\n\n',Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,IP138Query
10,1,1,1,https://vpn.sdju.edu.cn,vpn.sdju.edu.cn,1,vpn.sdju.edu.cn,101.230.228.68,1,1,443,200,OK,'\n\n\n\n\n\n\n\n\r\nYour browser does not support JavaScript (or it is blocked). Please check your browser settings and make sure it supports JavaScript.\r\n\n\n\n\n\n',Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,IP138Query
119,1,1,1,http://wenli.sdju.edu.cn,wenli.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,80,200,OK,___å­¦é_,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,BaiduSearch
134,1,1,1,https://wenli.sdju.edu.cn,wenli.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,443,200,OK,___å­¦é_,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,BaiduSearch
63,1,1,1,https://wgyxy.sdju.edu.cn,wgyxy.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,443,200,OK,å¤__è¯_,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,IP138Query
145,1,1,1,http://wgyxy.sdju.edu.cn,wgyxy.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,80,200,OK,å¤__è¯_,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,IP138Query
175,1,1,1,https://wlaq.sdju.edu.cn,wlaq.sdju.edu.cn,3,sd.sdju.edu.cn,101.230.228.74,1,1,443,200,OK,ç½__å®__å®£ä_ä¸_ç½,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,Finder
182,1,1,1,http://wlaq.sdju.edu.cn,wlaq.sdju.edu.cn,3,sd.sdju.edu.cn,101.230.228.74,1,1,80,200,OK,ç½__å®__å®£ä_ä¸_ç½,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,Finder
126,1,1,1,https://wmzx.sdju.edu.cn,wmzx.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,443,200,OK,____¨çº¿,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,BaiduSearch
150,1,1,1,http://wmzx.sdju.edu.cn,wmzx.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,80,200,OK,____¨çº¿,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,BaiduSearch
50,1,1,1,https://work.sdju.edu.cn,work.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,443,200,OK,Welcome to nginx!,Server      ,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,Brute
84,1,1,1,http://work.sdju.edu.cn,work.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,80,200,OK,Welcome to nginx!,Server      ,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,Brute
49,0,1,1,http://wsgl.sdju.edu.cn,wsgl.sdju.edu.cn,1,wsgl.sdju.edu.cn,101.230.228.67,1,0,80,500,Internal Server Error,ç»__èº»½è®¤è_,openresty,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,QianXunQuery
60,0,1,1,https://wsgl.sdju.edu.cn,wsgl.sdju.edu.cn,1,wsgl.sdju.edu.cn,101.230.228.67,1,0,443,500,Internal Server Error,ç»__èº»½è®¤è_,openresty,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,QianXunQuery
92,1,1,1,https://www.sdju.edu.cn,www.sdju.edu.cn,1,www.sdju.edu.cn,101.230.228.66,1,0,443,200,OK,ä¸_µ·_µæ_å­¦é_,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,IP138Query
124,1,1,1,http://www.sdju.edu.cn,www.sdju.edu.cn,1,www.sdju.edu.cn,101.230.228.66,1,0,80,200,OK,ä¸_µ·_µæ_å­¦é_,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,IP138Query
155,0,0,1,http://wxdev.sdju.edu.cn,wxdev.sdju.edu.cn,1,wxdev.sdju.edu.cn,101.230.228.69,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='wxdev.sdju.edu.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x1094d7dc0>, 'Connection to wxdev.sdju.edu.cn timed out. (connect timeout=13)'))""),)",,,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,QianXunQuery
156,0,0,1,https://wxdev.sdju.edu.cn,wxdev.sdju.edu.cn,1,wxdev.sdju.edu.cn,101.230.228.69,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='wxdev.sdju.edu.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x10b140250>, 'Connection to wxdev.sdju.edu.cn timed out. (connect timeout=13)'))""),)",,,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,QianXunQuery
167,0,0,1,http://wxpj.sdju.edu.cn,wxpj.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='wxpj.sdju.edu.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x10bb372b0>, 'Connection to wxpj.sdju.edu.cn timed out. (connect timeout=13)'))""),)",,,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,QianXunQuery
168,0,0,1,https://wxpj.sdju.edu.cn,wxpj.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='wxpj.sdju.edu.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x10b1914f0>, 'Connection to wxpj.sdju.edu.cn timed out. (connect timeout=13)'))""),)",,,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,QianXunQuery
133,1,1,1,http://xb.sdju.edu.cn,xb.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,80,200,OK,_¡é____å®,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,BaiduSearch
148,1,1,1,https://xb.sdju.edu.cn,xb.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,443,200,OK,_¡é____å®,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,BaiduSearch
18,1,1,1,http://xcb.sdju.edu.cn,xcb.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,80,200,OK,ä¸_µ·_µæ_å­¦é___å®£ä__,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,IP138Query
25,1,1,1,https://xcb.sdju.edu.cn,xcb.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,443,200,OK,ä¸_µ·_µæ_å­¦é___å®£ä__,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,IP138Query
29,0,0,1,https://xiaobao.sdju.edu.cn,xiaobao.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='xiaobao.sdju.edu.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x109d0edf0>: Failed to establish a new connection: [Errno 61] Connection refused'))""),)",,,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,SiteDossierQuery
39,1,1,1,http://xiaobao.sdju.edu.cn,xiaobao.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,0,80,403,403,'',Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,SiteDossierQuery
13,1,1,1,https://xinsheng.sdju.edu.cn,xinsheng.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,443,200,OK,' ',Server       ,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,IP138Query
20,1,1,1,http://xinsheng.sdju.edu.cn,xinsheng.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,80,200,OK,' ',Server       ,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,IP138Query
19,1,1,1,https://xjwgl.sdju.edu.cn,xjwgl.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,443,200,OK,,"ZFSOFT.Inc,Servlet/3.0 JSP/2.2 (Apache Tomcat Java/Oracle Corporation/1.8.0_201-b09)",101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,IP138Query
24,1,1,1,http://xjwgl.sdju.edu.cn,xjwgl.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,80,200,OK,,"ZFSOFT.Inc,Servlet/3.0 JSP/2.2 (Apache Tomcat Java/Oracle Corporation/1.8.0_201-b09)",101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,IP138Query
111,1,1,1,https://xq.sdju.edu.cn,xq.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,443,200,OK,_¡å_ç½,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,BaiduSearch
123,1,1,1,http://xq.sdju.edu.cn,xq.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,80,200,OK,_¡å_ç½,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,BaiduSearch
14,1,1,1,http://xsc.sdju.edu.cn,xsc.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,80,200,OK,__å­¦ç_å·¥ä__,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,IP138Query
